datetime,ADX,ADXR,APO,aroondown,aroonup,AROONOSC,BOP,CCI,CMO,DX,MACD,MFI,PPO,ROCP,RSI,STOCHslowk,STOCHslowd,STOCHRSIfastk,STOCHRSIfastd,TRIX,TRIX,1day,2day,3day,4day,5day
2017-11-17,31.073521329708196,33.02521964500843,0.47362426142595027,78.57142857142857,14.285714285714286,-64.28571428571429,0.049999999999999614,79.42953831278751,21.823845952327193,36.49335989120412,0.42063613233884617,66.3500740078051,1.8530637630305464,-0.0027605244996549176,60.9119229761636,82.7398895739458,80.97286263965178,97.04487389178917,97.36098434069798,0.22774820081585823,59.359261259830234,0.0,0.09999999999999987,0.12456747404844304,0.08304498269896188,0.10034602076124566
2017-11-20,29.84217276623218,33.28129778639517,0.36110513507340514,71.42857142857143,7.142857142857143,-64.28571428571429,0.06535947712418251,25.33081285444292,21.82384595232719,13.83464144104396,0.4282667098729359,59.77794798582546,1.4089657247331921,-0.002071823204419877,60.9119229761636,78.43540916109096,83.98705510682562,87.48862943645045,94.84450110941323,0.23179855631563218,63.58789244058095,0.09999999999999987,0.12456747404844304,0.08304498269896188,0.10034602076124566,0.09065743944636684
2017-11-21,30.5904629841855,34.418821453687215,0.44367056674591154,64.28571428571429,100.0,35.714285714285715,1.0,222.37700386954143,49.826932972198904,40.3182358175786,0.479063749374247,62.81470299912401,1.7180473060190633,0.09056603773584904,74.91346648609945,83.90804597701137,81.69444823734939,100.0,94.84450110941323,0.26143045996194214,74.46508708823094,0.02233406731676646,-0.015413652091852637,0.0003145643284052646,-0.008493236866939258,-0.03271469015413642
2017-11-22,31.852893606979784,35.19978348806948,0.6084455446095696,57.142857142857146,100.0,42.85714285714286,0.3896103896103926,259.84005162598925,54.17027517494829,48.264491703305474,0.5636434294978883,71.58138331808382,2.3358654862096953,0.10356536502546691,77.08513758747414,88.5016420361247,83.615032391409,100.0,95.82954314548351,0.311522477039361,74.25112070453841,-0.03692307692307695,-0.021538461538461506,-0.030153846153846198,-0.05384615384615388,0.0406153846153845
2017-11-23,32.446488250277845,34.837107854018555,0.7011537125004672,50.0,92.85714285714286,42.85714285714286,-0.651162790697673,153.80380380380478,33.18493215062108,40.163218613152665,0.6459637618977243,69.87837055175201,2.673986708107615,0.11032280950691735,66.59246607531054,85.95238095238089,86.12068965517233,35.1231541512738,78.3743847170913,0.3610590363594124,66.33839071904288,0.015974440894568787,0.007028753993610248,-0.01757188498402562,0.08051118210862618,-0.0025559105431310902
2017-11-24,32.41108055116687,34.20703625988453,0.8172910079133722,42.85714285714286,85.71428571428572,42.85714285714286,0.3406593406593406,114.28302419734553,37.03098933008846,31.9507804627242,0.7284616574864321,69.11706558129234,3.0927626794515337,0.15804806991988346,68.51549466504423,78.33333333333329,84.26245210727963,47.0133604952176,60.7121715488305,0.411004228967915,67.6606643691408,-0.00880503144654099,-0.03301886792452835,0.06352201257861623,-0.01823899371069193,-0.03364779874213841
2017-11-27,32.54513394543964,33.79244945968284,0.9234041956016732,35.714285714285715,78.57142857142857,42.85714285714286,0.03482587064676597,93.27807497938382,32.433590439254516,34.28782807098559,0.8009523148027038,69.90132621610904,3.4692695101840045,0.13177737881508067,66.21679521962726,70.33196979232217,78.2058946926788,0.0,27.378838215497165,0.4551097863642495,65.07486251893611,-0.024428934010152226,0.07296954314720816,-0.009517766497461944,-0.025063451776649703,-0.021256345177664837
2017-11-28,32.139829868176854,33.06096695450927,1.001699001498011,28.571428571428573,71.42857142857143,42.85714285714286,-0.2720000000000014,49.15875604622323,20.464281784500965,26.870876863760646,0.8501777707660553,64.78748591316713,3.7393275941473703,0.11251808972503619,60.232140892250484,54.86456806653117,67.84329039739556,0.0,15.671120165072564,0.4853861898716394,65.3781319344708,0.09983739837398375,0.01528455284552832,-0.0006504065040650042,0.003252032520325354,0.009105691056910725
2017-11-29,32.97212346301907,33.00671561173431,1.2802387048989345,21.42857142857143,100.0,78.57142857142857,0.8563380281690158,107.16241934735206,42.700247385314334,43.79194019596783,0.925624199389934,70.40063003985286,4.73619998069,0.22226237802674362,71.35012369265716,62.3942501806637,62.53026267983903,100.0,33.333333333333364,0.5299394271297997,70.23108998467355,-0.0768775872264933,-0.09136605558840927,-0.08781785925487873,-0.08249556475458308,-0.09018332347723246
2017-11-30,33.74496751537255,32.53109856215237,1.3550932844755863,14.285714285714286,92.85714285714286,78.57142857142857,-0.6911764705882371,64.11227661227645,13.706798788769603,43.79194019596785,0.9730578062396028,64.56468076108047,4.988231389656653,0.13486005089058511,56.85339939438481,50.52359789121391,55.92747204613628,0.0,33.333333333333364,0.5579029439996441,58.16059790496328,-0.015695067264573925,-0.011851377322229184,-0.006085842408712239,-0.014413837283792308,-0.04067905188981413
2017-12-01,34.26638246751254,32.514070973646064,1.4177884434395516,7.142857142857143,85.71428571428572,78.57142857142857,0.15032679738562016,29.017545568161733,9.203615920770874,41.04477684533247,0.9909954735466114,62.800285528167834,5.197230810709671,0.13562453806356248,54.60180796038544,48.88293118856114,53.93359308681294,0.0,33.333333333333364,0.5681984387352346,54.449619358983995,0.0039049788480314263,0.009762447120078122,0.0013016596160104754,-0.02538236251220305,-0.029612756264236872
2017-12-04,34.10395560887506,32.24781392353037,1.4458440822190752,0.0,78.57142857142857,78.57142857142857,0.17857142857142985,0.3473876449099266,10.14216919747675,31.99240644658777,0.9890181749172611,57.4732539699243,5.27701286780618,0.08245614035087737,55.07108459873839,23.696639356750214,41.034389478841774,2.8019333158898623,0.9339777719633159,0.5661863392545818,57.0464314116809,0.005834683954619058,-0.002593192868719729,-0.029173419773095732,-0.033387358184765015,-0.029821717990275554
2017-12-05,34.05181028790294,32.35421047951726,1.5371287081845786,21.42857142857143,71.42857142857143,50.0,0.335937500000001,2.9843991901869855,11.617978521765652,33.373921115265404,0.975065320499767,57.789925831116186,5.595282819253835,0.09106891701828408,55.808989260882825,23.272096360117967,31.95055563514313,7.2077773060565615,3.336570207315503,0.556445622757562,56.22362079832083,-0.008378988076055527,-0.03480502739284563,-0.03899452143087334,-0.03544956493715756,-0.04705124073477285
2017-12-06,34.003389632714544,32.53845548121137,1.6169063702532007,14.285714285714286,64.28571428571429,50.0,0.04255319148936153,-20.542862722124305,8.837382266983175,33.37392111526541,0.9482771894819969,52.78493746659316,5.871912184110019,0.0632342778161714,54.41869113349158,25.92778383618079,24.298839851016343,0.0,3.336570207315503,0.5386990727853203,56.95163033363128,-0.02664933376665579,-0.0308742281442963,-0.02729931751706205,-0.038999025024374356,-0.026974325641858865
2017-12-07,34.357854672964976,32.10001371959858,1.446555853181767,7.142857142857143,57.142857142857146,50.0,-0.3100000000000001,-49.30656112237377,0.34688973372826654,38.965900196220616,0.9005817395701603,46.62120592425802,5.247846033344457,0.03633217993079589,50.17344486686414,18.652580453032026,22.617486883110285,0.0,2.4025924353522154,0.5086659967039164,51.65618102237238,-0.004340567612687751,-0.0006677796327212437,-0.012687813021702854,-0.00033388981636062187,0.005342237061769506
2017-12-08,33.70529872612911,32.147880855157304,1.2267372542031048,0.0,50.0,50.0,0.530120481927713,-167.8073646312337,-0.9720554454269346,25.22207141726281,0.8383105081510115,45.618237297779906,4.44825850743952,0.03183391003460215,49.51397227728653,18.0740348523892,20.884799713867363,0.0,2.842170943040401e-14,0.47000200418234606,43.750186414259396,0.0036887994634473564,-0.008383635144198598,0.004024144869215318,0.009725016767270223,-0.023809523809523947
2017-12-11,33.14579645919098,32.49934503308538,1.0591745067355518,0.0,42.85714285714286,42.85714285714286,0.16923076923076824,-132.91312420599988,0.22299791101067337,25.872266988995428,0.7698810331618003,41.90402723244727,3.8320564818986784,-0.058508965083359434,50.111498955505326,20.080718227493644,18.93577784430498,9.492058238696538,3.1640194128988743,0.42752836806909666,48.92457507297299,-0.012028065486134332,0.0003341129301703827,0.00601403274306711,-0.027397260273972712,-0.049114600735048364
2017-12-12,32.90155780939449,32.674023029836164,0.812130668433845,85.71428571428572,35.714285714285715,-50.0,-0.1882352941176462,-111.43534994068757,-3.7902827840100892,29.726455362040127,0.6941096054342126,37.17825295527216,2.9302994504082833,-0.0901538461538462,48.10485860799496,25.38011695906431,21.178290012982405,0.0,3.1640194128988743,0.38081329509405126,48.98585836138717,0.012512681772066436,0.0182617517754482,-0.015556307067974284,-0.037538045316198754,-0.01386540412580306
2017-12-13,32.47661849316164,32.44384952216426,0.6159191397178674,78.57142857142857,28.571428571428573,-50.0,0.4933333333333359,-99.07997169143644,0.6146416377234353,26.95240738213456,0.6215886143120667,38.484777165393325,2.216388124052803,-0.04345047923322681,50.30732081886171,26.783625730994128,24.081486972517382,100.0,36.49735274623221,0.33578899947033225,49.8979407192612,0.0056780227120907245,-0.027722110888443674,-0.049432197728790817,-0.02605210420841675,-0.04475617902471607
2017-12-14,32.27721153613748,32.41117274078856,0.4786659724117044,71.42857142857143,21.42857142857143,-50.0,0.3269230769230745,-59.769277474194894,2.6587806599329893,29.68492109482336,0.5559995295768869,44.22141651656224,1.7170505029872318,-0.05314465408805035,51.32939032996649,43.25890483785211,31.807549175970205,100.0,66.6666666666667,0.29465554081524736,47.58302492132088,-0.03321155762205252,-0.054799070076386514,-0.03155097974094978,-0.05014945200929921,-0.01295250747260046
2017-12-15,31.15979559380943,31.64981273099314,0.06423732938311488,64.28571428571429,14.285714285714286,-50.0,-0.9901960784313764,-107.21598250670804,-9.175136787080389,16.63338834354485,0.48216362527528583,37.969683938980516,0.23000662622960663,-0.07645939086294419,45.412431606459805,37.439500684423805,35.827343751090034,0.0,66.6666666666667,0.24936307050202888,42.13301840644058,-0.022329096530401826,0.001717622810031072,-0.017519752662315202,0.020954998282377124,0.0254208175884576
2017-12-18,29.01557339464689,30.993848428832976,-0.18239130919035418,100.0,7.142857142857143,-92.85714285714286,-0.5327868852458966,-148.3504650024468,-15.956754275993188,1.140684805533844,0.39633469886214184,38.04064385396577,-0.6522762851434274,-0.07447154471544708,42.021622862003404,33.038727650264754,37.91237772418024,0.0,33.333333333333364,0.19785928542088715,48.1569352052579,0.024595924104005684,0.004919184820801004,0.04427266338720992,0.048840477863668186,0.06711173576950102
2017-12-19,27.024509923995957,30.384738719684254,-0.3781876381781011,92.85714285714286,0.0,-92.85714285714286,0.5882352941176463,-110.75738857740143,-6.715607944438546,1.1406848055338492,0.31691860563492746,32.285567230102636,-1.3488869989803638,-0.1377882909520993,46.64219602778073,22.29394072522039,30.924056353303005,49.642120752168815,16.5473735840563,0.14999300385867276,45.84514710834142,-0.019204389574760006,0.019204389574759784,0.02366255144032925,0.04149519890260622,0.045953360768175466
2017-12-20,25.175665272677236,29.72102387009489,-0.5552406651482364,85.71428571428572,0.0,-85.71428571428572,-0.8448275862068854,-117.35940485940453,-12.709016115652302,1.1406848055338559,0.23669566531673433,36.13674230978759,-1.980133094727474,-0.0839205637411914,43.64549194217385,30.04291845493565,28.45852894347362,17.44638642681746,22.362835726328786,0.10200933818256264,41.458315377781474,0.03916083916083912,0.04370629370629375,0.06188811188811183,0.06643356643356646,0.07657342657342658
2017-12-21,24.48798680311173,29.295971205993396,-0.7018061692163116,78.57142857142857,0.0,-78.57142857142857,0.6410256410256412,-32.71053662357975,0.9919185146385361,15.548166698760163,0.17616712651138405,45.46188016335171,-2.4987645560638887,-0.032866905304262985,50.49595925731927,50.08084639185544,34.13923519067051,100.0,55.69616905966212,0.06493793516870738,50.07636714327959,0.004374158815612539,0.021870794078062028,0.026244952893674345,0.03600269179004045,0.03297442799461647
2017-12-22,23.858101533460793,28.954955910681868,-0.8051315873007212,71.42857142857143,21.42857142857143,-50.0,0.3968253968253944,17.123705057892327,2.4738315250919185,15.669593027998612,0.132673287947425,51.30791361554633,-2.863350630721913,-0.032414910858995186,51.23691576254596,61.990055314655216,47.37127338714879,100.0,72.48212880893918,0.03761435696942872,46.93638741345411,0.01742043551088779,0.021775544388609624,0.031490787269681686,0.028475711892797184,0.04053601340033497
2017-12-25,24.170215001305838,29.08680231701019,-0.8250611742561453,64.28571428571429,14.285714285714286,-50.0,0.06603773584905999,123.64241688037086,8.381037445374936,28.2276900832914,0.10951068074728201,50.801471958695274,-2.928778671922081,-0.021269738962294546,54.190518722687465,76.39044202018775,62.820447908899496,100.0,100.00000000000004,0.02197869826001675,44.627441489892696,0.004280540006585509,0.013829436944352791,0.010865986170562891,0.022719789265722712,0.07211063549555474
2017-12-26,24.269118510216092,29.313486591590532,-0.8295690570198779,57.142857142857146,7.142857142857143,-50.0,0.01470588235294674,105.40050237231377,9.851134160578052,25.554864126049402,0.10197506604576542,51.78204440365746,-2.9388403494837663,-0.008774780630484185,54.92556708028903,73.8314748762666,70.73732407036988,100.0,100.00000000000004,0.015675817867766284,48.73715452032872,0.009508196721311313,0.006557377049180246,0.018360655737704734,0.06754098360655725,0.05999999999999983
2017-12-27,24.582133551972646,29.143716139050877,-0.727667180860859,50.0,0.0,-50.0,0.34782608695651784,139.77701934015897,13.19719346187275,28.65132909480789,0.10867792560011418,60.48640747068513,-2.581095808559682,0.02804674457429044,56.59859673093638,72.56604277750115,74.26265322465186,100.0,100.00000000000004,0.018011552545860177,52.95774851019643,-0.002923026956804131,0.008769080870412393,0.057486196817148505,0.050016239038648935,0.07567392010392981
2017-12-28,24.177436285873604,28.661616372532293,-0.5764751655352747,42.85714285714286,78.57142857142857,35.714285714285715,0.30927835051546665,86.62746100741437,11.810169805388462,18.916371826586033,0.12237747189307567,62.71468692569354,-2.049462066289702,0.02951039570757875,55.90508490269423,71.55572630216761,72.65108131864515,87.06540295234417,95.68846765078143,0.02509623407918049,52.95728642750363,0.011726384364820763,0.06058631921824098,0.05309446254071659,0.07882736156351777,0.13224755700325708
2017-12-29,24.484974098197817,28.693265953796153,-0.4815723705094044,35.714285714285715,100.0,64.28571428571429,0.31958762886597686,138.21200510855738,16.231699906969727,28.48296565841259,0.14477988653993615,62.058004575803814,-1.7125873801358227,0.037754761109254825,58.11584995348487,69.62615283267449,71.24930730411445,100.0,95.68846765078143,0.03771807935490923,51.95927108015938,0.048293625241468296,0.040888602704443056,0.06632324533161627,0.11912427559562122,0.15872504829362533
2018-01-02,25.575094257281528,29.025856375221583,-0.31970379074340727,28.571428571428573,100.0,71.42857142857143,0.7207792207792204,191.298245614035,31.616123738106428,39.746656325369784,0.19327672173306978,63.83883679646565,-1.135851171886582,0.10111599594183297,65.80806186905322,71.698802405324,70.96022718005541,100.0,95.68846765078143,0.06511959871053907,55.48988973922599,-0.007063882063882088,0.017199017199017064,0.06756756756756732,0.10534398034398018,0.10073710073710074
2018-01-03,26.995187703147234,29.636199619642355,-0.10024107724608555,21.42857142857143,100.0,78.57142857142857,-0.10967741935484038,173.97486772486766,27.742147030709212,45.45640249940148,0.25175082209801264,71.42801948676998,-0.3557744937055744,0.07982631930527712,63.8710735153546,71.2691542614814,70.86470316649333,80.44034273452637,93.48011424484217,0.0987907672947097,48.79213492606668,0.024435508815341844,0.07516238787503848,0.1132075471698113,0.10856789359727825,0.10330961954840712
2018-01-04,28.142249288191074,29.65102244100025,0.1747397713413683,14.285714285714286,92.85714285714286,78.57142857142857,0.2517482517482504,146.72226651131433,34.83684557945297,43.05404989376102,0.3245018780015609,72.31281387775071,0.6183333963000383,0.09996678844237784,67.41842278972649,77.41791811484887,73.46195826055146,100.0,93.48011424484217,0.14086140134277336,52.974584942325464,0.049516908212560384,0.08665458937198078,0.08212560386473444,0.07699275362318847,0.06129227053140096
2018-01-05,30.197008073071476,29.606290733859183,0.5730942534624397,7.142857142857143,100.0,92.85714285714286,0.5779220779220761,178.95844292477665,46.56602915194404,56.908872276516654,0.42585887454688415,80.22665673478421,2.02555104128663,0.1940913775334935,73.28301457597203,74.74864078603844,74.47857105412294,100.0,93.48011424484217,0.19886894485554585,55.9950466856257,0.03538550057537404,0.03107019562715796,0.02617951668584606,0.011219792865362566,0.022727272727272707
2018-01-08,32.435794038088815,29.730151981042386,0.9731688487433559,0.0,100.0,100.0,0.47567567567567487,185.627751436343,53.3483542067664,61.540011583314225,0.5570196688513708,87.1143205433399,3.419065242941724,0.26458186929023175,76.6741771033832,81.24198853940634,77.80284914676459,100.00000000000001,100.00000000000004,0.2734287846951844,56.32586286294794,-0.0041678243956653205,-0.008891358710752972,-0.023339816615726705,-0.012225618227285517,0.030564045568213682
2018-01-09,34.320153389728524,29.74790933120288,1.2632155160411678,0.0,92.85714285714286,92.85714285714286,0.181034482758624,135.00333272738268,50.833972825153126,58.8168249610447,0.6965012815760017,80.20745958693203,4.409919367863862,0.2290809327846365,75.41698641257656,79.18683117497552,78.39248683347347,90.18057862171669,96.72685954057226,0.3529231425310364,55.47233500894557,-0.004743303571428603,-0.019252232142857317,-0.008091517857143127,0.034877232142857206,0.12165178571428559
2018-01-10,36.254486882629514,30.371236842870623,1.5404503060104808,0.0,85.71428571428572,85.71428571428572,0.058333333333329386,123.16875735234163,47.874678295298466,61.400822290342404,0.8297892464647564,84.70832831776517,5.345741067789625,0.24720279720279714,73.93733914764923,77.60238897228865,79.34373622889021,70.43095718632227,86.87051193601303,0.4291495708013793,54.02079655459232,-0.014578076815251029,-0.003364171572750374,0.03980936361087761,0.12699747687132046,0.11494252873563227
2018-01-11,36.90868993535579,30.38339573440829,1.7624042178772257,0.0,78.57142857142857,78.57142857142857,-0.3225806451612873,82.12039532794249,38.897835789057076,45.41332962079738,0.942640138329602,78.5132447549822,6.085013659691331,0.18270524899057866,69.44891789452853,68.9673024163763,75.2521741878802,0.0,53.537178602679695,0.4940192658883902,51.301374153615676,0.01137980085348489,0.05519203413940299,0.14366998577524903,0.13143669985775275,0.13115220483641532
2018-01-12,37.849031182887806,31.009623092096824,1.9816889886338735,0.0,71.42857142857143,71.42857142857143,0.29411764705882026,86.28122573868569,41.823463021508886,50.07346740080399,1.0405222337760087,79.29794464456816,6.802180932719208,0.19095477386934645,70.91173151075444,57.22757064297438,67.93242067721316,20.245828889200272,30.225595358507558,0.5499236115132922,52.43005546325291,0.04331926863572466,0.13080168776371326,0.11870604781997218,0.11842475386779183,0.10886075949367124
2018-01-15,39.19016546364836,31.72964198693223,2.2133704369907683,21.42857142857143,100.0,78.57142857142857,0.5230125523012575,105.2917959918766,51.45975172621282,56.62491111353554,1.1442539675747343,80.29333605092343,7.531738823291866,0.22127099110964782,75.72987586310641,57.30844792359486,61.16777366098189,100.0,40.0819429630668,0.6075004088522462,53.06865823521956,0.08385009436505775,0.07225667295767058,0.07198705850633558,0.06282016716095984,0.06578592612564016
2018-01-16,41.10657913080762,32.84435634139013,2.5764922564585007,14.285714285714286,100.0,85.71428571428572,0.860465116279069,150.64273049645402,64.31481549485892,66.01995680387796,1.2895182295037055,85.28036290215431,8.658541933271874,0.31803278688524583,82.15740774742946,69.10602534617232,61.21401463758056,100.0,73.41527629640014,0.6852288410292839,60.18005695941267,-0.010696517412935203,-0.010945273631840946,-0.01940298507462679,-0.016666666666666607,0.019402985074626677
2018-01-17,42.8861061074555,33.53177119666455,2.897916160361735,7.142857142857143,92.85714285714286,85.71428571428572,0.12608695652174287,144.83469553052058,58.08112811672932,66.01995680387797,1.4439122673983196,86.234530036207,9.62543983041157,0.2916531341344595,79.04056405836467,83.4950454170107,69.96983956225934,75.47431893842743,91.82477297947584,0.7662807482564427,61.483667414536804,-0.0002514458134275088,-0.008800603469952262,-0.006034699522253106,0.03042494342469171,0.03419663062610012
2018-01-18,44.547523273404934,34.51624868580137,3.090450205770459,0.0,85.71428571428572,85.71428571428572,0.09195402298850093,137.17812934401252,57.93107255134294,66.14594643074774,1.5924964867036961,90.2192519912711,10.142769264311886,0.2951140065146578,78.96553627567148,86.67664035311077,79.75923703876465,71.61690053508326,82.3637398245036,0.8426531295473216,59.35203049422289,-0.008551307847082246,-0.005784708249496839,0.030684104627766606,0.03445674044265612,0.01106639839034207
2018-01-19,46.19422324616584,35.884658751723684,3.2997701830493895,0.0,100.0,100.0,-0.233695652173909,121.50949206977722,52.62632018792361,67.60132289205765,1.7210012689689758,90.51356562019122,10.711150131694392,0.2691564713457826,76.31316009396181,79.224117207157,83.13193432575953,9.074777711769062,52.05533239509328,0.9067833146911841,56.82976928649246,0.002790461694571089,0.03957382039573787,0.04337899543378998,0.019786910197868934,0.015728056823947067
2018-01-22,46.87636241331118,36.935775058229204,3.4587916789646123,0.0,92.85714285714286,92.85714285714286,0.3984962406015032,84.30392701222635,53.17431958218555,55.744171586200494,1.8278855983261277,85.3844088419017,11.106476508277465,0.21406633906633904,76.58715979109277,73.16916469698056,79.68997408574948,4.688365609701445,28.46001461885129,0.9577557471759812,58.245734035452735,0.0366810017708068,0.040475588160890696,0.016949152542372836,0.012901593726283744,-0.02428535289653433
2018-01-23,47.973555292829886,38.057902290510484,3.515970612967706,7.142857142857143,100.0,92.85714285714286,0.6447368421052632,111.33529405563795,59.77905243949577,62.237062726573065,1.9328553251293707,85.61957511195362,11.138985038278072,0.26755335601608404,79.88952621974789,73.25079463017732,75.214692178105,100.0,37.92104777382354,1.005456888858225,62.026102340450215,0.0036603221083457704,-0.019033674963396696,-0.022938018545631933,-0.05880917520741813,-0.11273792093704238
2018-01-24,49.16663507932733,39.681821576199404,3.46140150582783,0.0,100.0,100.0,0.24157303370786523,107.75990467679486,60.40129552223884,64.67667230379418,2.0289313598987633,85.8347174576378,10.811657032755257,0.2418478260869568,80.20064776111941,73.48937443618246,73.30311125444682,100.0,68.22945520323385,1.0465292659775027,59.72885959782461,-0.022611232676878368,-0.02650133722343795,-0.06224167274495518,-0.11597374179431086,-0.08679795769511311
2018-01-25,48.66776636373374,40.55178020091128,3.4046970857998744,0.0,92.85714285714286,92.85714285714286,-0.3965517241379297,60.591166632534495,45.383716712173786,42.18247306101714,2.096042920306485,77.83501027948266,10.505615098538717,0.15650172612197946,72.6918583560869,66.34623147614543,71.0288001808351,0.0,66.6666666666667,1.0713087921305986,54.73122269794962,-0.003980099502487566,-0.040547263681592116,-0.09552238805970148,-0.06567164179104479,-0.06716417910447758
2018-01-26,48.20453112782541,41.26234225877697,3.3345283317276255,21.42857142857143,85.71428571428572,64.28571428571429,0.025974025974025844,50.82608695652186,42.90480759311583,42.182473061017134,2.1343426795043476,71.70868229476909,10.161446584533486,0.11253125868296755,71.45240379655792,52.18945487041993,64.0083535942493,0.0,33.33333333333337,1.080208685362094,54.23275251526771,-0.036713286713286775,-0.0919080919080919,-0.06193806193806195,-0.06343656343656345,-0.06643356643356646
2018-01-29,46.86544355949394,41.55996522106173,3.2832808224136585,14.285714285714286,78.57142857142857,64.28571428571429,-0.7327935222672085,13.234007731595224,22.276245021698234,29.457305171184817,2.1260103187210726,70.30602410550077,9.91016152306472,0.07617187499999985,61.13812251084912,32.631114269409935,50.388933538658456,0.0,3.789561257387201e-14,1.0651634156363166,49.414680211556835,-0.05729841845994288,-0.026186155042779324,-0.027741768213637497,-0.03085299455535384,-0.040964480165932016
2018-01-30,44.27634779627777,40.59251886581678,3.114057276033158,7.142857142857143,71.42857142857143,64.28571428571429,-0.9479768786127191,-85.60939794419986,-0.8875607266164489,10.61810287446746,2.051415565125813,61.95165366825274,9.3341084940547,0.019343986543313697,49.55621963669177,18.030856501571616,34.28380854713385,0.0,3.789561257387201e-14,1.0175357605777702,47.28106239078273,0.03300330033003296,0.031353135313531455,0.028052805280528004,0.017326732673267342,-0.014851485148514754
2018-01-31,41.453385390767174,39.65120828682749,2.894416619795159,0.0,64.28571428571429,64.28571428571429,0.4439252336448584,-98.96126971110345,9.173714510601995,4.754874119129464,1.9522388050505253,67.91519853207652,8.60972020791204,0.06856330014224765,54.586857255301005,16.11551000713667,22.259160259372766,21.74410518604761,7.248035062015908,0.9576918608461105,50.47852142535527,-0.0015974440894568342,-0.004792332268370614,-0.015175718849840258,-0.04632587859424908,-0.12193823216187438
2018-02-01,38.99533265124658,39.09274905744747,2.4371037762642658,0.0,57.142857142857146,57.142857142857146,0.0,-92.29087255857947,8.59058867528493,7.040647037478788,1.8375182226368736,68.32259065012234,7.196074104431313,0.0548523206751057,54.29529433764246,24.69395075425217,19.613439087653514,21.643381633759784,14.462495606602502,0.8904674933450485,48.95960818214616,-0.0031999999999999806,-0.013600000000000056,-0.04479999999999995,-0.12053333333333338,-0.1266666666666667
2018-02-02,36.41179437632286,38.75918675356524,2.0182858789657345,0.0,50.0,50.0,0.4190476190476196,-120.28496661791254,7.355542075106662,2.825796802314541,1.7131093214507203,61.62709954819382,5.918439050183295,0.007818819088703001,53.677771037553335,36.067281646228956,25.625580802539293,35.586133346515645,26.324540055441048,0.8190576497198565,52.52162139257776,-0.010433386837881309,-0.04173354735152479,-0.11771000535045484,-0.12386302835741048,-0.16345639379347243
2018-02-05,33.90825702738567,38.39718156742059,1.580843308143372,78.57142857142857,42.85714285714286,-35.714285714285715,0.10857142857143005,-92.15266124521311,3.2456450251435522,1.3622714912022345,1.5794877310264872,59.62406374104054,4.605447325584967,-0.07985074626865671,51.62282251257177,43.02555288318867,34.59559509455663,41.08033677948229,32.76995058658594,0.7440543039399783,48.8089047784261,-0.031630170316301665,-0.10840767775074356,-0.1146255744795891,-0.1546363882130305,-0.13760475804271433
2018-02-06,32.43244286108739,38.48998306724616,1.1338511435715404,100.0,35.714285714285715,-64.28571428571429,-0.09016393442622579,-131.33242781404695,-8.118586658617053,13.24685869920968,1.426224189305287,51.260630032679444,3.287009811507597,-0.0993210963037466,45.94070667069147,40.444939925217206,39.84592481821164,0.0,25.55549004199935,0.6610023059351322,47.272542680289234,-0.07928531546622009,-0.08570630932439993,-0.1270240089335567,-0.10943606923506444,-0.08626465661641558
2018-02-07,32.162583691110875,39.17840346863836,0.6138431410766785,100.0,28.571428571428573,-71.42857142857143,-0.8455882352941175,-156.18293755496947,-28.648554710371155,28.65441448141619,1.2235071818376535,43.259236056021344,1.7787471597451803,-0.17052313883299794,35.67572264481442,31.446794312152974,38.30576237351965,0.0,13.693445593160801,0.5566541986384177,42.6080562474083,-0.006973923590054554,-0.051849605821710054,-0.03274711946634323,-0.007580351728320278,0.005761067313523327
2018-02-08,31.91609227826476,39.39622734578797,-0.03570717662849887,100.0,21.42857142857143,-78.57142857142857,-0.17985611510791494,-158.23947599648534,-30.012433202852257,28.71170391126529,0.9942364291500322,37.16485282885915,-0.10342469754293733,-0.16920345002536794,34.99378339857387,14.286901835870006,28.726212024413424,0.0,3.789561257387201e-14,0.44125638646264065,44.907116466530326,-0.045190839694656426,-0.025954198473282508,-0.000610687022900902,0.012824427480916167,0.02900763358778624
2018-02-09,32.528894418003524,40.25122485541671,-0.7301583792302822,100.0,14.285714285714286,-85.71428571428572,-0.13068181818181732,-180.5414706660964,-38.19875301607978,40.49532223460744,0.7362262567965547,36.45714128882097,-2.1189212263924015,-0.208955223880597,30.900623491960104,8.971396210699965,18.23503078624101,0.0,3.789561257387201e-14,0.31381665070535636,40.282072490558875,0.020147105852254432,0.04669011832427228,0.06076111288775188,0.07771026543012471,0.11032938919091784
2018-02-12,32.824738281057385,40.99568668019236,-1.2683758555207376,92.85714285714286,7.142857142857143,-85.71428571428572,0.4653465346534618,-128.59874453181138,-31.165581346987693,36.670708500757605,0.48135055789800046,33.88290153988583,-3.6917339962710303,-0.22157149829184966,34.417209326506146,14.975621043999476,12.74463969685651,23.38142543997996,7.793808479993358,0.18831872350484335,40.29501636398051,0.026018808777429348,0.03981191222570546,0.056426332288401326,0.08840125391849551,0.07147335423197498
2018-02-13,32.05576976516282,40.361768064448285,-1.7160204768083744,85.71428571428572,0.0,-85.71428571428572,0.2980132450331085,-82.250537904826,-22.332520087843648,22.05917905853348,0.2529564015592199,32.37646952203967,-5.0115714275816226,-0.20423048869438387,38.833739956078176,26.638057330344626,16.86169152834805,100.0,41.127141813326695,0.07509310637081601,37.7154020308863,0.013443324167430548,0.02963641918729021,0.0608004888481517,0.04430186373357792,0.005194011610143656
